,_id,review,translations,score,university,course,upvotes,downvotes,date,courseName,courseNameShort,translation
1285,5d8101a4af4767001ce4fa65,"I think the class did not start once at the time it was supposed to. Instead, the lectures extended into the break and far beyond the sceduled time. Some slides were still not available weeks after the respective lecture.  The topics are interesting, however, a clear structure would help understanding the concepts.","Ich denke, der Kurs begann nicht einmal zu der Zeit, als er eigentlich sollte. Stattdessen erstreckten sich die Vorträge bis in die Pause und weit über die abgespeckte Zeit hinaus. Einige Dias standen noch Wochen nach dem jeweiligen Vortrag nicht zur Verfügung. Die Themen sind interessant, aber eine klare Struktur würde dazu beitragen, die Konzepte zu verstehen.",2,UZH,50778005,0.0,0.0,1568736103367,BME 327 Current Approaches in Single Cell Analysis,Current Approaches in Single Cell Analysis,"Ich denke, der Kurs begann nicht einmal zu der Zeit, als er eigentlich sollte. Stattdessen erstreckten sich die Vorträge bis in die Pause und weit über die abgespeckte Zeit hinaus. Einige Dias standen noch Wochen nach dem jeweiligen Vortrag nicht zur Verfügung. Die Themen sind interessant, aber eine klare Struktur würde dazu beitragen, die Konzepte zu verstehen."
1286,5d814a7d3ef045001ca8b733,Well explained topics by a good professor. The exercises are poorly explained by the assistants but pretty easy to solve.,"Gut erklärt Themen von einem guten Professor. Die Übungen sind schlecht von den Assistenten erklärt, aber ziemlich einfach zu lösen.",4,UZH,50826915,0.0,0.0,1568755134726,Advanced Banking (L),Advanced Banking,"Gut erklärt Themen von einem guten Professor. Die Übungen sind schlecht von den Assistenten erklärt, aber ziemlich einfach zu lösen."
1287,5d814acd3ef045001ca8b787,"I felt, the exercises are not explained well for economic students as the assistants have studied physics and mathematics in their past.. but the exam is fair.","Ich fühlte, die Übungen sind nicht gut für Wirtschaftsstudenten erklärt, da die Assistenten haben Physik und Mathematik in ihrer Vergangenheit studiert.. aber die Prüfung ist fair.",3,UZH,50368922,0.0,1.0,1568754535282,Advanced Microeconomics I (L+E),Advanced Microeconomics I,"Ich fühlte, die Übungen sind nicht gut für Wirtschaftsstudenten erklärt, da die Assistenten haben Physik und Mathematik in ihrer Vergangenheit studiert.. aber die Prüfung ist fair."
1288,5d814b873ef045001ca8b87f,A whole lot of work for poor 3 credits. ,Eine ganze Menge Arbeit für arme 3 Credits.,3,UZH,50458581,1.0,0.0,1568754745584,Corporate Finance (L),Corporate Finance,Eine ganze Menge Arbeit für arme 3 Credits.
1289,5d814c603ef045001ca8b95f,Hard exam in my year but best professor and good explenations of the topics. ,"Harte Prüfung in meinem Jahr, aber beste Professor und gute Explentationen der Themen.",5,UZH,50639518,1.0,7.0,1568754850457,Applied Empirical Methods for Business Administration (L+E),Applied Empirical Methods for Business Administration,"Harte Prüfung in meinem Jahr, aber beste Professor und gute Explentationen der Themen."
1290,5d834a51f2f9e0001c5d216c,Übler Professor.,Übler-Professor.,1,UZH,50038000,2.0,0.0,1568885352317,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Betriebswirtschaftslehre I,Übler-Professor.
1292,5d850c073fe446001ce49381,Pure hell but if you like to get fu** great👌,"Reine Hölle, aber wenn Sie gerne Fu bekommen** great",5,UZH,50772388,2.0,0.0,1569000539296,CHE 212 Practical course in Synthetic Chemistry,Practical course in Synthetic Chemistry,"Reine Hölle, aber wenn Sie gerne Fu bekommen** great"
1293,5d88888ca2f81e001cd7563d,UZH: We kinda need a selection process like maths at ETH!  Eva: Hold my test tube.,UZH: Wir brauchen einen Auswahlprozess wie Mathematik an der ETH! Eva: Halten Sie mein Reagenzglas.,1,UZH,50938710,28.0,3.0,1581693850098,CHE 175 Fundamentals of Chemistry for Students of Biomedicine,Fundamentals of Chemistry for Students of Biomedicine,UZH: Wir brauchen einen Auswahlprozess wie Mathematik an der ETH! Eva: Halten Sie mein Reagenzglas.
1294,5d8b2c8470d99c001c6a5138,Ta ge ta ge ta ge ta ge ta ge tag,ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNGEN,2,UZH,50026110,11.0,0.0,1569402069633,MAT 182 Analysis for Natural Sciences,Analysis for Natural Sciences,ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNG DER ENTWICKLUNGEN
1295,5d8b705c5e6899001cb778b3,"Midterm and 50% of the final exam is just one-to-one exercises. They correct it really hard, you basically have to learn exactly their solution. The theory part from the prof is interesting but just an overflow of more material. You will pass the exam but it‘s a waste of the time. ","Halbzeit- und 50% der Abschlussprüfung sind nur eins zu eins Übungen. Sie korrigieren es wirklich schwer, man muss im Grunde genau ihre Lösung lernen. Der Theorieteil aus dem Profi ist interessant, aber nur ein Überlauf von mehr Material. Sie werden die Prüfung bestehen, aber es ist eine Verschwendung der Zeit.",1,UZH,50826915,1.0,0.0,1569419560527,Advanced Banking (L),Advanced Banking,"Halbzeit- und 50% der Abschlussprüfung sind nur eins zu eins Übungen. Sie korrigieren es wirklich schwer, man muss im Grunde genau ihre Lösung lernen. Der Theorieteil aus dem Profi ist interessant, aber nur ein Überlauf von mehr Material. Sie werden die Prüfung bestehen, aber es ist eine Verschwendung der Zeit."
1296,5d8b728f5e6899001cb77b4d,"Prof. Woitek changed in FS19 the exam system. He asked 3 short questions about 2 topics from just 4 slides. Really unfair and a big risk for some of the students, thats why way more failed than in other years. And also the most boring course ever.","Prof. Woitek änderte in FS19 das Prüfungssystem. Er stellte 3 kurze Fragen zu 2 Themen aus nur 4 Dias. Wirklich unfair und ein großes Risiko für einige der Schüler, deshalb viel mehr gescheitert als in anderen Jahren. Und auch der langweiligste Kurs überhaupt.",1,UZH,50370921,0.0,0.0,1569420110055,"History of Monetary Economics. Theory and Policy, 1660-1940 (L)","History of Monetary Economics. Theory and Policy, 1660-1940","Prof. Woitek änderte in FS19 das Prüfungssystem. Er stellte 3 kurze Fragen zu 2 Themen aus nur 4 Dias. Wirklich unfair und ein großes Risiko für einige der Schüler, deshalb viel mehr gescheitert als in anderen Jahren. Und auch der langweiligste Kurs überhaupt."
1297,5d8c8077dbfbcd001c15fb14,Interesting and could know Swiss more :),Interessant und könnte Schweizer mehr wissen :),5,UZH,50767481,0.0,0.0,1569489047969,Elective Comparative Politics: Switzerland in the Modern World: More than cheese and chocolate,Elective Comparative Politics,Interessant und könnte Schweizer mehr wissen :)
1298,5d8c859fdbfbcd001c160163,"The professor is nice and organises conferences with companies among the semester which are really interesting. The slides are well made, the reading part is quite intense. For 3 credits, there are quite a lot to study for the exam. The questions in the exam were really fair (no bad surprise) ","Der Professor ist nett und organisiert Konferenzen mit Firmen unter dem Semester, die wirklich interessant sind. Die Dias sind gut gemacht, der Leseteil ist ziemlich intensiv. Für 3 Credits gibt es ziemlich viel zu studieren für die Prüfung. Die Fragen in der Prüfung waren wirklich fair (keine schlechte Überraschung)",3,UZH,50820467,0.0,1.0,1569490469082,Introduction to Mergers and Acquisitions (L),Introduction to Mergers and Acquisitions,"Der Professor ist nett und organisiert Konferenzen mit Firmen unter dem Semester, die wirklich interessant sind. Die Dias sind gut gemacht, der Leseteil ist ziemlich intensiv. Für 3 Credits gibt es ziemlich viel zu studieren für die Prüfung. Die Fragen in der Prüfung waren wirklich fair (keine schlechte Überraschung)"
1299,5d8c99c4dbfbcd001c161a88,The course was very well structured but also highly demanding. It presupposed a lot of mathematical knowledge and required a lot of personal study to understand what was going on during the lecture. The exam was comparatively easy though. ,"Der Kurs war sehr gut strukturiert, aber auch sehr anspruchsvoll. Er setzte eine Menge mathematisches Wissen voraus und erforderte viel persönliches Studium, um zu verstehen, was während des Vortrags vor sich ging.",4,UZH,50935240,0.0,0.0,1569495834178,CL AV: Deep Learning in der Computerlinguistik,Deep Learning in der Computerlinguistik,"Der Kurs war sehr gut strukturiert, aber auch sehr anspruchsvoll. Er setzte eine Menge mathematisches Wissen voraus und erforderte viel persönliches Studium, um zu verstehen, was während des Vortrags vor sich ging."
1300,5d8dc92b70d3d0001c737260,can't wait to get it over with,"Ich kann es kaum erwarten, es hinter mich zu bringen.",1,UZH,50370132,1.0,0.0,1569577256488,Fortgeschrittene Mikroökonomik für die BWL (V+Ü) (Advanced Microeconomics for Business Administration),Fortgeschrittene Mikroökonomik für die BWL,"Ich kann es kaum erwarten, es hinter mich zu bringen."
1301,5d8e3e9e70d3d0001c73b106,"Never-discussed topics marked as ""Exkurs"" appear on the exam, lovely. Not to mention dubiously formulated questions... ","Nie diskutiert Themen als ""Exkurs"" markiert erscheinen auf der Prüfung, schön. Ganz zu schweigen von zweifelhaft formulierten Fragen...",2,UZH,50453876,8.0,1.0,1569603738354,Asset Allocation and Alternative Investments (L),Asset Allocation and Alternative Investments,"Nie diskutiert Themen als ""Exkurs"" markiert erscheinen auf der Prüfung, schön. Ganz zu schweigen von zweifelhaft formulierten Fragen..."
1302,5d90799fb49361001c612719,The professor is not very good at teaching and seems to be bored in the lecture,Der Professor ist nicht sehr gut im Unterricht und scheint in der Vorlesung langweilt zu sein,2,UZH,50524378,1.0,0.0,1569749446409,Advanced Statistics (L+E),Advanced Statistics,Der Professor ist nicht sehr gut im Unterricht und scheint in der Vorlesung langweilt zu sein
1303,5d96379b2efa28001c23684f,Most interesting course I've ever attended. The exercises are highly matlab based but it's not expected to write all code by yourself. The exam is fair based on the exercises and the topics covered.,"Die Übungen sind hoch Matlab basiert, aber es wird nicht erwartet, dass alle Code von sich selbst schreiben. Die Prüfung ist fair, basierend auf den Übungen und den Themen abgedeckt.",5,ETH,151-0980-00L,0.0,0.0,1570126108979,Biofluiddynamics,Biofluiddynamics,"Die Übungen sind hoch Matlab basiert, aber es wird nicht erwartet, dass alle Code von sich selbst schreiben. Die Prüfung ist fair, basierend auf den Übungen und den Themen abgedeckt."
1304,5d9a6eb1fbc524001c482b67,Worst course of the FS. The professor is too arrogant. He feels himself above everyone. Too much work for 3 credits. There is enough work for a 6 credits course...,Der schlechteste Kurs der FS. Der Professor ist zu arrogant. Er fühlt sich über allen. Zu viel Arbeit für 3 Credits. Es gibt genug Arbeit für einen 6 Credits Kurs...,1,UZH,50820467,0.0,0.0,1570402128350,Introduction to Mergers and Acquisitions (L),Introduction to Mergers and Acquisitions,Der schlechteste Kurs der FS. Der Professor ist zu arrogant. Er fühlt sich über allen. Zu viel Arbeit für 3 Credits. Es gibt genug Arbeit für einen 6 Credits Kurs...
1305,5d9a6f70fbc524001c482b87,Reall interesting course. Exam has questions without any connection with the course on random real estate topics...,Reall interessanten Kurs. Prüfung hat Fragen ohne jede Verbindung mit dem Kurs zu zufälligen Immobilien Themen...,4,UZH,50525646,0.0,0.0,1570402217432,Real Estate Finance (L),Real Estate Finance,Reall interessanten Kurs. Prüfung hat Fragen ohne jede Verbindung mit dem Kurs zu zufälligen Immobilien Themen...
1306,5d9a6fcffbc524001c482b8b,"Easy credits, but no value for my future","Leichte Kredite, aber kein Wert für meine Zukunft",5,UZH,50690190,0.0,0.0,1570402281620,Multinational Corporate Finance (L),Multinational Corporate Finance,"Leichte Kredite, aber kein Wert für meine Zukunft"
1307,5d9a7020fbc524001c482b96,"Stressful exam. Not so difficult, but since there are only two methods to solve the exercise, it seams that every solution you give it's too easy to be the right one...","Stressvolle Prüfung. Nicht so schwierig, aber da es nur zwei Methoden, um die Übung zu lösen, es Nähte, dass jede Lösung, die Sie geben, ist es zu einfach, die richtige zu sein...",4,UZH,50621407,0.0,0.0,1570402514614,Managementvergütung und Anreizsysteme (VU) (Executive Compensation and Incentive Systems),Managementvergütung und Anreizsysteme,"Stressvolle Prüfung. Nicht so schwierig, aber da es nur zwei Methoden, um die Übung zu lösen, es Nähte, dass jede Lösung, die Sie geben, ist es zu einfach, die richtige zu sein..."
1308,5d9a70e8fbc524001c482bc0,"Really good course, but quite too much work for 3 credits: 40min presentation (in group of 3); 20 pages paper, 2pages executive summary and 2 hours course every week for ca. 12 weeks...","Wirklich guter Kurs, aber viel zu viel Arbeit für 3 Credits: 40min Präsentation (in Gruppe 3); 20 Seiten Papier, 2 Seiten Zusammenfassung und 2 Stunden Kurs pro Woche für ca. 12 Wochen...",5,UZH,50436936,0.0,0.0,1570402712432,Seminar zur betriebswirtschaftlichen Steuerlehre (Seminar Taxation of Companies),Seminar zur betriebswirtschaftlichen Steuerlehre,"Wirklich guter Kurs, aber viel zu viel Arbeit für 3 Credits: 40min Präsentation (in Gruppe 3); 20 Seiten Papier, 2 Seiten Zusammenfassung und 2 Stunden Kurs pro Woche für ca. 12 Wochen..."
1309,5d9a71d8fbc524001c482bdb,"Great lecturer. Interesting course. Seminar paper almost to free, because you can choose everything you want, but it's difficult to assess what's needed to pass the course and what it's needed to have a great grade...","Große Dozentin. Interessanter Kurs. Seminarpapier fast kostenlos, weil Sie alles wählen können, was Sie wollen, aber es ist schwierig zu beurteilen, was benötigt wird, um den Kurs zu bestehen und was es braucht, um eine gute Note zu haben...",5,UZH,50925019,0.0,0.0,1570402972525,Blockchain Technology – An Introduction for Business Managers (S),Blockchain Technology,"Große Dozentin. Interessanter Kurs. Seminarpapier fast kostenlos, weil Sie alles wählen können, was Sie wollen, aber es ist schwierig zu beurteilen, was benötigt wird, um den Kurs zu bestehen und was es braucht, um eine gute Note zu haben..."
1310,5d9db7400f5e2d001c78cfb0,Interesting block course that covers data collection and analysis in different types of studies very well. You are given a lot of freedom to work on your chosen research question on your own. It's a good opportunity to improve your understanding of statistics and data analysis. The instructors are all very helpful and good at explaining the topics. ,"Interessanter Blockkurs, der Datensammlung und -analyse in verschiedenen Studienarten sehr gut abdeckt. Sie haben viel Freiheit, an Ihrer gewählten Forschungsfrage selbst zu arbeiten. Es ist eine gute Gelegenheit, Ihr Verständnis von Statistik und Datenanalyse zu verbessern. Die Ausbilder sind alle sehr hilfreich und gut in der Erläuterung der Themen.",5,UZH,50028699,0.0,0.0,1572545555812,BME 310 Research methods for studies on human health and disease,Research methods for studies on human health and disease,"Interessanter Blockkurs, der Datensammlung und -analyse in verschiedenen Studienarten sehr gut abdeckt. Sie haben viel Freiheit, an Ihrer gewählten Forschungsfrage selbst zu arbeiten. Es ist eine gute Gelegenheit, Ihr Verständnis von Statistik und Datenanalyse zu verbessern. Die Ausbilder sind alle sehr hilfreich und gut in der Erläuterung der Themen."
