,_id,review,score,upvotes,downvotes,sum
4900,5f266f2fffeafc00223e7fba,"Der Dozent betreut die Studenten sehr schlecht. Die Themen der Vorträge sind langweilig und handeln viel zu sehr von Soziologie und nicht von PuK Themen. Der Dozent gibt auch keinen Kommentar zur Arbeit ab und wie diese Note begründet ist. Er ist auch auf wiederholtes Nachfragen nicht bereit eine Begründung abzugeben, sondern ignoriert die Studenten nur. Alles in allem kann ich dieses Seminar nicht empfehlen. ",1,0.0,0.0,0
2881,5cea6083e0df59001c722aa9,"wirklich ein gutes seminar, fühle mich super vorbereitet auf die bachelorarbeit.",5,0.0,0.0,0
2428,5c5ae0b4f265a5001c581bfb,Ein wenig zu oberflächlich,4,1.0,3.0,0
2799,5cc2cb42c9ea6b001ca23c03,Aufwand Ertrag top,4,1.0,1.0,0
1908,6012e283e74c670022d2997c,Die Prüfung war unfair. Der Kurs war nicht sehr interessant. Nahe Null Lerninhalte.,2,0.0,0.0,0
4882,5f156a0ba6072b00224f6d0c,so es unnötigs fach... und d frage sind uu kompliziert,5,0.0,0.0,0
4557,5ebb7ee3f8676a00221a8ac2,Cooler prof und spannender Inhalt,5,0.0,0.0,0
226,5a61c4f5f92ac7001a6e9a2e,Die Vorlesungen sind sehr spannend! Einfach zum Lernen ist das Ganze etwas trocken und wenig praxis-bezogen.,4,1.0,0.0,1
2308,5c518fb6ccaaf5001c0b7c1f,"Spannends Fach, Frank top, Prüefig entüschend. ",3,0.0,0.0,0
6506,62c7dd5e8b0d7b00213be383,"Sind genau die gliiche Folie wie in UWW183. Vo 6 Vorlesige sind 2 usgfalle, de Rest hett mer zum en report schriebe. Chillig, aber die Vorlesige sind wenig bis gar nöd lehrriich.",3,0.0,0.0,0
523,5c054196f14149001b689ba9,"insgesamt ein kurs mit viel potential. lehrt viel über die verschiedenen bildgebungsmodalitäten, wie sie arbeiten und wo sie am besten angewendet werden. benötigt einige arbeit in Bezug auf zeitmanagement und lehrlängen obwohl.",3,2.0,0.0,1
2777,5ca8bffbe8282f001c4aa188,"Wirklich MIESES Fach! Nehmt das bloss nicht. Unzählige papers lesen, eine präsentation über ien paper und dann noch selber 15 seiten Schreiben. Unterste Schublade für 3 credits. ",1,0.0,0.0,0
1345,5b448e20eff072001a6360cf,"Interessante Vorlesung, motivierter Professor, anspruchsvolle Übungen und sehr hoher Lernaufwand. Prüfung 2018 sehr schwierig und anders als die der letzten 3 Jahre. ",3,5.0,0.0,2
6636,635683d4d9a68a0021352462,Folien gut zum Lernen. Themen interessant.,3,0.0,0.0,0
5121,5ff706be29826f0022fb75bf,Sehr spannender Stoff. Leider aber für 3 Credits zu viel Aufwand.,3,0.0,0.0,0
4977,5f8232b119cd2b0022c47a7d,Beschäftigungstherapie auf Datacamp,1,0.0,0.0,0
2701,62b58fac5944380021e95ed7,würde nicht empfehlen,1,0.0,0.0,0
2704,62b601cf5944380021e97613,"Ich denke, die Prüfung ist sehr fair, obwohl es begrenzte Zeit. Die beiden TAs sind super hilfsbereit und nett! Wenn Sie durch die Übungen mit den TAs gehen und die Prüfungen sie vorausgesetzt, Sie sollten in Ordnung sein. Keine Sorge um den Professor",4,0.0,0.0,0
269,5a623f75f92ac7001a6eccba,"Ich gebe einen Stern da null leider nicht möglich sind. Das man 10 Bücher für eine 15 minütige Prüfung lesen muss, ist eine schwer nachvollziehbares Konzept. Der Student ist total dem Prüfenden ausgeliefert und hat keine Möglichkeiten sich zu wehren. Was meine Herkunft und  Sprachkenntnisse meiner Muttersprache  mit den Büchern die ich lesen musste zu tun hatten ist mir immer noch ein Rätsel. Ich hoffe schwer,  dass sich die Fakultät dieses total willkürliche Konzept überarbeitet.",1,0.0,5.0,0
689,5a7c748dd0f7e3001a252aa2,Unfaire Prüfung!,1,0.0,0.0,0
2785,5cb0599e3de91f001c68598c,"Zuerst das Positive, der behandelte Stoff ist vorwiegend interessant und der Dozent gibt sich Mühe. Aber .... leider ist der Dozent didaktisch schwach und somit gibt es sehr sehr viel Selbststudium. Wenn man die Grundlagen aus Info 1 nicht beherrscht ist es sicher noch schlimmer. Während den Vorlesungen wird ein Kapitel nach dem anderen auf die Folien der Studierenden bugsiert und somit zielen sie nicht darauf ab, die vollständigen nötigen Kenntnisse zum Grundverständnis eines behandelten Konzeptes zu vermitteln. Dafür wird bei den Midterms sehr viel Detailwissen verlangt. Die Prüfung ist eine Frechheit, völlig anders, schwer, keine genügende Zeit und unverständliche Fragenstellungen. Habe so viel gelernt, beide midterms bestanden aber dann doch die Endprüfung komplett verkackt. So ein Mist",1,21.0,3.0,3
2032,5c3fc867caa3e7001c6ba809,Scho no komplizierte Stoff und zuesätzlich zu de prüefig (wo i de lezt Semesterwuche isch) muess mer no (z sechste) en 15min Vortrag mache underem Semester.,3,2.0,0.0,1
1202,5b2b86cd9d2efb001abb28f6,Gratis Punkte wenn man einen Hauch Ahnung von Naturwissenschaften hat.,3,1.0,1.0,0
1819,5fe1ca2614191d0022c2122e,"Großer Professor, interessante Vorträge und viele Gastdozenten. Auch Themen für das Gruppenprojekt waren sehr interessant und die Arbeitsbelastung ist moderat. Würden jedem empfehlen, der über ein Start-up nachdenkt, liegt ein Großteil des Fokus auf Branchenpraktiken.",5,0.0,0.0,0
4619,5ed974835a89800022eb4fa7,"Halt wolf. Das einzig gute daran war, dass ich wusste mit 5-6 von 15 punkten komme ich durch. Thema an sich wichtig und interessant. Vl und übungungen nur begrenzt hilfreich.",2,0.0,0.0,0
4668,5ee1daef412ac20022b5ad54,"Thorsten Hens ist einfach der grösste Ehrenmann, den es gibt. Faire prüfung, wo man fürs lernen und verstehen auch angemessen belohnt wird. Zudem habe ich mehr über den Aktienmarkt und Finance gelernt, als in allen anderem Finance fächern bis jetz. Anstatt dass wir wie Blinde der Effizienmarkthypothese vertrauen, wie wir es in corporate finance gemacht habe und es die studenten und professoren in der HSG machen, hinterfragt er die EMH und das CAPM und stellt uns neue erweiterte Modelle vor und zeigt uns auf, warum und wie sie den Aktienmarkt besser erklären. Der typ sollte den Nobelpreis für sein evolutionary Finance Modell bekommen. Endlich ein deskriptives Model, dass versucht die Wirklichkeit zu beschreiben und nicht ein 0815 model aus der theorie a la CAPM, dass veraltet ist und unnütz ist in der Praxis. Dank hens habe ich endlich ahnung, was für anlagestrategien es gibt und welche strategien, die besten sind bzw was ihre schwächen sind.  Allen in allem ist hens ein absoluter ehrenmann!!!",5,0.0,0.0,0
5200,60096cb68551df0022335b51,"Fach ist sehr spannend, Übungen sind zum Teil sehr schwer, der Übungsleiter gibt sich jedoch grosse Mühe, das Ganze verständlich zu erklären. Für die Prüfung hat man wenig Zeit, sie ist jedoch fair. Wenn man sich etwas Mühe gibt, sollte man das Fach gut bestehen können. ",4,0.0,0.0,0
2465,61fb820cf5ea220021135baf,"Ich denke, einige Kritiken hier sind ein wenig zu hart. Ja, natürlich war eine Menge Arbeit. Es ist auch eine Art ""über-engineered"": zu viele Guides und spezifische Regeln über kleine Details. Es ist schade, dass alle Vorträge waren nur Online-Videos, wie Prof. Chat ist ein cooler Dozent. Allerdings fand ich die Themen interessant und die Projektarbeit (trotz Arbeitsbelastung) war schön und noch machbar in meinem Team. Prüfung war wie erwartet und die Gesamtbewertung von Projekt und Prüfung war fair.",3,0.0,0.0,0
865,5aa99530c1bcc7001a8d518a,"spannendes Thema & VL, jedoch war die Prüfung dieses Jahr sehr schwer. Übungsaufgaben einfacher als Theorieteil, also lieber beide Teile buchen, da die Übung auf der Theorie aufbaut :)",3,0.0,0.0,0
2212,5c49f3ac0f904e001c2775f3,"Grundsätzlich angenehm, guter Aufbau. Manchmal reichen die Vorlesungsmaterialien nicht aus, um die Übungen lösen zu können. Mehr Links / Material / Tipps in Übungen wären da hilfreich (zb. GitHub).",4,13.0,2.0,3
1811,5c23330b55d301001c843d6c,Prüfungstyp(Maluspunkte) von 19 Seiten in 75’ für ein Wahlmodul nicht gerechtfertigt. Wurde vom Dozent nicht kommuniziert. ,1,0.0,0.0,0
699,5c477bd8d5cd47001cbd5df3,"Im Buch erklären sie euch, was 1+1 ist und in den Übungen wollen sie, dass ihr die Masse der Erde berechnet, ausgehend von der Lichtgeschwindigkeit! Und niemand erklärt euch etwas!",1,26.0,5.0,3
2233,61485f7096f1230023da77b8,"Sehr geringe Arbeitsbelastung. Das einzige, was unsere Gruppe zu liefern hatte, war eine fünfminütige Präsentation eines realen Weltfalles über Cybersicherheit. Wenn Sie eine höhere Arbeitsbelastung haben möchten, können Sie aktiv an den Vorlesungen teilnehmen, die nicht zwanghaft sind.",4,0.0,0.0,0
863,5aa90fe5c44db8001a7c7ffc,"Katastrophal schlecht organisiert und strukturiert, diese Vorlesung wäre gänzlich unbesucht wenn sie nicht Teil des Pflichtprogramms wäre. SAD!",1,16.0,0.0,3
6515,62cc1991bdc0e10021f7dc2e,"D Graphike sind teils ade Prüefig cho, drum lerne wie mo diä richtig liest/ interpretiert. De Teil Manser isch no spannend, wenn mo sich druff iloht. De Teil Lindholm isch recht müehsam und langwilig, vor allem well sie nöd würkli guet präsentiere chan und gfühlt all 5 Minute es Kahoot macht. Bi de Manser helfed d Stichwort am End vo de Präsentation no zum chli usefinde, was wichtig sii chönt ade Prüefig. Allefalls es Englischwörterbuech mitneh (au wenn me guet Englisch chan), well de Lindholm ihren Prüefigsteil extrem komplex gschriebe isch und teils neui Fremdwörter enthaltet.",2,0.0,0.0,0
2879,5ce9161c0cea19001c8c9a00,Extrem langweilig und schlecht organisiert...,2,0.0,0.0,0
2502,5c609e8ccb435d001cbb6065,Rony & Norman haben das super gemacht! ,5,0.0,0.0,0
6158,620518413294fe0021ebfff2,besti vorlesig,5,0.0,0.0,0
5527,60c614257d5ba6002238ec4a,"Sehr gute Vorlesung. Auch wenn das Thema auf den ersten Blick trocken erscheint, ist das Modul durchaus interessant und auch praxisnah gestaltet. Der Dozent erklärt wirklich gut. Nur die Materialien zur Prüfungsvorbereitung sind ziemlich eingeschränkt. Ansonsten sehr zu empfehlen",5,0.0,0.0,0
6258,6283a3774d9ee40021dde012,"Vallah, mündlich sehr guet becho",5,0.0,0.0,0
13,5a5e49df669270001a255a37,"Vorlesung nicht besucht, habe nur mit Skript und MCs gelernt. Wer die MCs online kann, sollte kein Problem mit der Prüfung haben.",4,4.0,0.0,1
1154,5d297c9a041f0f001c839bd0,Tolle Lehre von Prof. Chesney. Die Prüfung ist leider ein bisschen Gedächtnisbemühungen.,5,0.0,0.0,0
1525,5b99e5d73e04df001ac52a35,Aufwand: hoch Besteht dafür fast zu 100%. Und sehr interessante Philomedizinische Themen werden behandelt. ,4,1.0,0.0,1
182,5a6f8e584adcfd001aa26b04,"Nehmen Sie diesen Kurs nicht, wenn Sie neu studieren wissenschaftsbasierte Felder! Es ist sehr einfach und mit Ausnahme des Auswendiglernens einige Sachen bringt es Sie nicht weiter. Die Endnote ist zufällig und Sie werden nie wissen, wie es gemacht wird. Und bereiten Sie für eine Füll-in-Blank-Prüfung (wahrscheinlich häufig unter PH-Studenten...)",1,4.0,0.0,1
3318,5d1298e1f319ef001c7a4588,Gratwanderung zwischen emischer und etischer Darstellung,2,0.0,0.0,0
4299,5e31e23ee55e1d0022a1400a,"Spannendes Fach, Vorlesungsbesuch hat sich immer gelohnt da viele verschiedene spannende Themen angeschaut werden. Meistens 1 Lektion Theorie und 1 Lektion aktuelle Entwicklungen im jeweiligen Themenbereich. Etwas viel Stoff für 3 ETCS weil man nicht weiss was genau drankommt an der Prüfung. Empfehlung: Problem Sets nochmals anschauen und Review Questions lösen und mit Kollegen vergleichen, Theorie bzw. Folien muss man nicht alles verstehen. Alles in allem empfehlenswert.",5,1.0,0.0,1
2272,5c4f212add45db001c869799,"Leicht zu bestehen, auch ohne viel zu lernen",5,0.0,1.0,0
1804,5c216c4e9ae34e001cd0035c,"Auch wenn dieses Fach sehr wichtig ist, man hat einfach keinen Anreiz sich Mühe zu geben, da man kein Feedback für nichts bekommt ",2,1.0,2.0,0
2494,5c5ddbcf130de6001c890546,Für eine Einführung in Python gut geeignet. Als Einführung in Programmierung nicht geeignet. Das Projekt ist mit sehr viel Aufwand verbunden. Dafür sind die Prüfungen sind sehr einfach und die Credits geschenkt.,3,0.0,0.0,0
1003,5b1005c78e1548001a000bd9,Nützlich! ,5,0.0,0.0,0
1978,602bc2549e88020022d164a1,"interessante Themen, die meisten Profis sind cool, faire Prüfung",5,0.0,0.0,0
2430,5c5ae0e5f265a5001c581c53,Viel für 3 ects aber spannend,3,3.0,0.0,1
456,5b97b41950df1b001a89f26b,fair,4,0.0,0.0,0
783,5c555c742f790f001c4e657c,"- Die Aufsicht ist ziemlich schlecht - mehr eine Fortsetzung von geo874 - nicht so viel Arbeitsaufwand im Vergleich zu anderen GIS-Modulen - würde dieses Modul nicht wieder buchen, da es überhaupt keine Struktur gibt (Buch nur geo 874)",1,0.0,0.0,0
2008,6041f939e8373300222d35f7,"Der MOST langweilige Professor mit null Talent in der Verwendung von digitalen Lehrgeräten (einfach nicht in der Lage, etwas richtig auf den Dias zu schreiben). * Wenn ich in die Turnhalle als MONOTONOUSLY als seine Stimme gehen könnte, wäre ich inzwischen Herr Olympia gewesen. Die Materialien und TA-Sitzungen sind jedoch interessant.",2,0.0,0.0,0
2240,5c4b375c0f904e001c2866e8,"Interessant, prüefig jedoch en scheiss und voll nid themabezoge, vieli fallene ",3,12.0,1.0,3
5396,603cd677d203b800221915f7,"Das Seminar ist wirklich super! Die Simulation ist gut gestaltet und man verbessert/lernt das Verständnis für die Zusammenhänge in den Finanzmärkten. Beni ist zudem wie immer ein super Seminarleiter. Der Aufwand hält sich in Grenzen, man muss vor dem Seminar ein Thema auswählen, das man dann in der Gruppe präsentieren muss. Danach kommen zwei Spieltage in der Simulation und zwischendurch gibt es verschiedene Präsentationen der Julius Bär. Wirklich entspannt. Lediglich am Abend muss dann die Schlusspräsentation und das Factsheet erstellt werden.  Am letzten Tag wieder eine Präsi in der Gruppe und die Abgabe des Factsheets. Zusammengefasst: Absolut empfehlenswert, eine der besten Module im B&F Master an der UZH. ",5,0.0,0.0,0
3580,5d25a6e6cda012001ca5e766,"Zwar überhaupt nicht mein Ding, dennoch sehr gute Dozenten! Prüfung fragt nicht wirklich das Wissen ab, sonder prüft mehr die Deutschkenntnisse! Fragen ganz genau lesen! ",4,2.0,1.0,1
1622,5ee936239d5bb2002242d447,"Immer noch eines der schlimmsten Module in uzh gerade hier, um Menschen zu filtern, um uzh eine ""Elite"" Universität, aber nicht wirklich relevant für mein Studium zu machen",3,0.0,0.0,0
46,5a5fc80c8633bf001ac911d6,Bestes strukturiertes Thema überhaupt!!!,5,20.0,0.0,3
35,5a5f5659be6796001a9daabf,"Glückliche Pflanzen, glücklicher Ort! Das Drehbuch von Keller ist sehr interessant !!!",4,1.0,0.0,1
3182,5d0b2fb918d258001cadbc51,"Man wird wirklich ins kalte Wasser geworfen und es wird trotzdem nichts verändert. Sie könnten sich mal ein Beispiel am Modulaufbau von Bio144 nehmen. Sollte nicht so schwer sein, ein ähnliches Konzept für Python zu erarbeiten... Ach ja, und bitte ein anderes Buch vorschlagen, Hello World! ist schrecklich... Viel zu einfache Beispiele im Vergleich zu den Übungen vom Kurs.",2,4.0,0.0,1
3947,5df8b87cee91bd001e37db3c,Bringt in etwa so viel im Studium wie die SVP in der Politik.,2,4.0,8.0,0
6628,63567bc905897c00219dff64,Super Skript mit dem man gut lernen kann. ,5,0.0,0.0,0
4470,5e5408c401ed020022bd2f82,Sehr spannend und nicht viel Aufwand,5,0.0,0.0,0
4465,5e52bdd75327220022ba8e51,"- nicht alle Übungastunden sind gleich gut, also um sicher zu gehen evtl. am Anfang alle Optionen testen - Vorlesung weniger wichtig als eine gute Prüfungsvorbereitung - ein Prüfungsvorbereitungskurs kann das bestehen definitiv erleichtern (etwas üben sollte man aber trotzdem noch selbst)",4,0.0,0.0,0
3032,5d00c4828aa9a0001ce2c024,"Sehr trocken, meistens langweilig (für mich), braucht gute Selbstmotivation, sehr grosser Lernaufwand, unbedingt eigene Zusammenfassungen machen plus die von Uniboard benutzen, Besuch der Tutorate sehr empfehlenswert!!",2,1.0,0.0,1
2468,61fbe93fdfdc2600218f6c1d,fuchs & größer <3,5,0.0,0.0,0
153,5a688c8dc9e055001ac8b27b,"interessante Inhalte, wenn Sie sich für Evo interessieren. Praktisch: eine Menge Programmierung in R. Organisation natürlich insg.",4,1.0,0.0,1
3741,5d76332eb9dc6f001ca2f773,Sehr spannend (habe aber die Vorlesungen nicht besucht),4,0.0,0.0,0
1574,5ba65066f5681d0019d4add9,"Vorbereitung für jede Lektion etwas aufwändig, ca 2h lesen. Diskussionen dafür gemütlich und Abschlussarbeit schnell gemacht.",4,0.0,0.0,0
1386,5b4c646b36ebdc001a711220,Die Abschlussprüfung ist katastrophal. Ein falsches Kreuzchen macht mehr wie eine halbe Note aus. Das heisst ein wenig Glück kann der Unterschied zwischen einer 3 und einer 5 sein.,1,2.0,0.0,1
1660,5be9b723cbe2f6001b877e00,Sehr einfach eine gute Note zu machen. Jeden Abend nochmal die Folien durchgehen reicht für die Multiple Choice Prüfung am nächsten Morgen. Übungen auf Datacamp können in 5-6 Stunden erledigt werden.,4,3.0,2.0,1
513,5a6eb1b155251c001a8db8b7,Dozenten: zum Teil extrem schlecht! Prüfung: einfach irgendetwas...,2,2.0,0.0,1
2578,627ccbbfb7a8b10021094470,"Interessante Themen und sehr freundliche Professoren, Prüfung ist wirklich machbar. Nicht 5 Sterne, weil es zu theoretisch und nicht so praktisch Ich empfehle dringend diesen Kurs",4,0.0,0.0,0
1587,5bab66e5404e2700190186d7,Informatik an der UZH ist auf einem traurigen Niveau. Studiert lieber auf der ETH oder macht VWL.,1,3.0,3.0,0
6356,62ac96dcb2f11e002143abd2,Bei Böhlen einfach skandal. ,1,0.0,0.0,0
2215,61190c2981b8be0022463779,"Wenn Sie regelmäßig studieren, lernen Sie viel aus diesem Kurs. Die meisten der TAs sind sehr hilfreich. Allerdings waren die Vorträge ein bisschen langweilig. Prüfung und Noten sind fair.",4,0.0,0.0,0
1415,5b5062b13fdb93001a077a65,"Eigentlich inhaltlich sehr gut und spannend, leider etwas merkwürdige Prüfung in meinem Jahr...",3,0.0,0.0,0
141,5a6067c6e9399e001ac523fa,Alte Dozenten waren gut,3,2.0,4.0,0
1588,5babd0af404e27001901d84d,zu viel ökologie & evolution/systematik,3,1.0,0.0,1
5457,60940494668e7c0022b378f9,"Etwas aufwändig für 3 ECTS, da man 4 Tage von 8:00 - 17:00 an der Uni ist. Zusätzlich zum 15 Seitigen Seminarpaper muss eine Präsentation abgehalten werden und Mitte Woche ein Controlling Tool erarbeitet werden. Alles in Allem ein interessantes Seminar, Aufwand jedoch nicht zu unterschätzen.",4,2.0,0.0,1
2222,6119124481b8be00224637ab,"Toller Kurs! Sie können viel daraus lernen. Auf jeden Fall zu empfehlen. Auf die Gastredner zu hören ist erstaunlich. Ich wünschte nur, es gäbe mehr als eine Gelegenheit für die Gruppen, mit dem Lehrer zu konfrontieren.",5,0.0,0.0,0
657,5c408b55caa3e7001c6c6b59,Bester Kurs in Informatik und bester Dozent.,5,0.0,0.0,0
